"COLUMN1"	"COLUMN2"
"817501"	"135:0.3773;115:0.3467;31:0.2722;25:0.2639;26:0.2144;37:0.2116;34:0.1761;64:0.1706;57:0.158;55:0.1483;65:0.1448;60:0.1434;68:0.1378;72:0.1358;300:0.1288;230:0.1204;170:0.1184;56:0.1177;412:0.1135;151:0.1135;94:0.1107;67:0.11;215:0.1093;80:0.1079;95:0.1051;721:0.1009"
"833673"	"26:0.3705;25:0.351;31:0.3379;34:0.3121;57:0.1991;64:0.1981;65:0.1967;55:0.1957;61:0.1943;67:0.1908;56:0.186;79:0.1363;873:0.1144;84:0.1047"
"829060"	"2564:0.7297;928:0.4326;1125:0.3894;434:0.1843;83:0.133;146:0.1095"
"831041"	"5:0.6322;1:0.5798;212:0.4711;4:0.2054"
"829322"	"1476:1.0"
"801041"	"83:0.5917;146:0.2997;103:0.2315;41:0.2152;1092:0.1617;251:0.1574;75:0.1462;290:0.1462;151:0.1357;204:0.1283;343:0.1272;26:0.1249;25:0.1229;10:0.1225;289:0.1202;31:0.1159;260:0.1148;37:0.1128;44:0.1082;117:0.1031"
"849536"	"15:0.8273;252:0.26;89:0.2477;74:0.2277;27:0.1992;10:0.174;142:0.1203"
"849717"	"125:0.3861;94:0.2902;80:0.2281;4179:0.2224;251:0.2032;21745:0.1874;45080:0.1818;37:0.175;673:0.1716;7463:0.1694;13297:0.1682;5205:0.1682;148:0.1592;258:0.1592;3114:0.1547;72:0.1536;117:0.1524;1226:0.1513;13063:0.1513;427:0.1502;12621:0.1423;419:0.1423;1844:0.14;640:0.1389;10490:0.1355;25:0.1321;12147:0.131;8286:0.1276;5562:0.1265;262:0.1231;7005:0.1174;372:0.1174;12766:0.1152"
"845814"	"91:1.0"
"856348"	"25:0.2524;26:0.2446;110:0.2298;31:0.224;185:0.213;6564:0.1969;369:0.1904;34:0.1788;2379:0.1698;3300:0.1698;728:0.1517;61:0.1485;37:0.1465;15762:0.1446;1512:0.1401;214:0.1375;65:0.1362;12132:0.1343;3139:0.1323;55:0.1291;11105:0.1265;64:0.1239;3281:0.1239;9698:0.1207;376:0.1175;310:0.1168;297:0.1168;1152:0.1162;79:0.1162;3392:0.1155;119:0.1155;802:0.1149;379:0.1117;56:0.1104;1297:0.1097;1247:0.1097;67:0.1091;1314:0.1078;57:0.1065;14785:0.1059;12628:0.1059;9152:0.1052;141:0.1052;698:0.1046;419:0.1039"
"855774"	"66:0.2814;25:0.2497;37:0.2429;463:0.219;26:0.2164;14:0.2138;93:0.2032;61:0.197;94:0.1827;100:0.1736;31:0.1681;72:0.1676;34:0.1653;64:0.1619;56:0.1549;55:0.145;95:0.1434;67:0.1362;219:0.1336;49:0.1302;134:0.1224;57:0.1216;281:0.1195;79:0.1167;149:0.1071;65:0.106;75:0.1024;171:0.1021;52:0.1013"
"868138"	"15:0.5182;74:0.4355;27:0.3811;136:0.3448;252:0.3367;89:0.3206;229:0.248"
"863632"	"1444:0.6955;1086:0.5197;186:0.4962"
"838622"	"52:0.3257;83:0.3018;62:0.259;6383:0.2485;3828:0.1986;26:0.1923;34:0.1586;80:0.1509;78:0.1481;5:0.1446;93:0.1411;25:0.1369;243:0.1348;67:0.132;9158:0.1291;31:0.1291;13970:0.1256;61:0.1214;570:0.1207;3185:0.12;451:0.1193;262:0.1193;14:0.1165;94:0.1165;892:0.1158;4308:0.1151;56:0.1151;2233:0.1151;1884:0.1151;2009:0.113;137:0.1109;228:0.1102;2342:0.1081;189:0.1053;92:0.1046;15355:0.1046;87:0.1039;228581:0.1032;3861:0.1004;3713:0.1004"
"887246"	"49:0.2413;14:0.2338;25:0.2164;141:0.1973;94:0.1956;100:0.1938;26:0.1811;167:0.1805;37:0.1736;80:0.1736;31:0.169;151:0.162;53:0.1528;117:0.1522;208:0.1493;95:0.1487;75:0.1452;34:0.1418;179:0.1354;1076:0.1342;229:0.1319;61:0.1308;66:0.1221;961:0.1209;107:0.1203;930:0.1203;281:0.1169;72:0.1169;290:0.1151;139:0.1151;570:0.1134;65:0.1122;123:0.1117;584:0.1111;189:0.1105;71:0.1099;69:0.1094;254:0.1082;616:0.107;118:0.1065;872:0.1065;350:0.1065;346:0.1059;1048:0.1047;82:0.1041;62:0.1036;55:0.1036;1080:0.1036;234:0.1036;33:0.1013"
"888652"	"3544:0.3246;131276:0.3082;7323:0.2901;6383:0.277;436:0.2721;39734:0.2393;10418:0.2393;943:0.2361;391:0.2295;605:0.2229;7203:0.218;1701:0.1984;454:0.1967;94:0.1934;3911:0.1902;3047:0.1787;8071:0.177;2203:0.1721"
"883228"	"10:0.706;40:0.59;114:0.3917"
"902956"	"3281:0.7492;83:0.2572;146:0.2239;103:0.195;35:0.1738;26:0.1714;34:0.1472;25:0.1385;31:0.1274;37:0.1071"
"907129"	"31:0.3263;25:0.3075;26:0.3029;34:0.2739;84:0.271;67:0.1714;60:0.1668;56:0.1663;14:0.1475;55:0.1452;61:0.1418;189:0.1304;22:0.1304;65:0.1275;64:0.1264;57:0.1258;2174:0.1247;49:0.1241;68:0.1241;605:0.1213;60698:0.115;8286:0.111;451:0.1059;3697:0.1042;297:0.1036;208:0.1031;13777:0.1031;12406:0.1014"
"871856"	"112:0.8175;304:0.1628;84:0.1579;25:0.1304;141:0.1084;7782:0.1074;60:0.1049;68:0.1015;37:0.1005"
"876721"	"40282:0.7777;344:0.3537;65:0.3373;12:0.2998;826:0.2577"
"874562"	"31:0.3311;26:0.3274;25:0.3085;11207:0.3024;34:0.2697;35136:0.2031;55:0.2013;61:0.2002;56:0.1848;65:0.1831;57:0.1825;79:0.1819;67:0.1645;64:0.1599;60:0.1344;49:0.1191;182:0.115;71:0.1121;36:0.1115;188:0.111;9835:0.1069;87:0.1043"
"920692"	"1811:0.3266;381:0.3055;297:0.2831;66:0.2741;112:0.2165;3100:0.1889;3102:0.1832;238:0.1588;1541:0.1454;191:0.1441;1424:0.1403;371:0.1326;33:0.1319;785:0.1313;25:0.1306;107:0.1281;71:0.1268;72:0.1268;1466:0.1236;117:0.114;9035:0.1114;43:0.1108;103:0.1108;3749:0.1076;1582:0.1069;1747:0.1063;134:0.105;2986:0.1031;418:0.1012;1868:0.1012;406:0.1005;184746:0.1005"
"928084"	"1184:0.4506;60:0.2821;68:0.2396;75:0.2133;31:0.2052;65:0.1846;26:0.1835;10682:0.18;12:0.1777;3154:0.1743;64:0.1743;57:0.1697;79:0.1651;230:0.1594;134:0.1582;76:0.1536;928:0.1525;56:0.1525;25:0.1491;1125:0.1433;27:0.1399;294:0.1342;182:0.1319;827:0.1307;2923:0.1273;466:0.125;34:0.1215;184:0.1204;67:0.1181;2346:0.1158"
"932677"	"10:0.5828;75:0.4965;36:0.4595;1918:0.4502"
"933248"	"83:0.4151;146:0.4082;103:0.3377;1:0.2988;53:0.2147;25:0.1714;82:0.1611;33:0.156;13:0.1538;31:0.1468;26:0.1428;60:0.1321;68:0.1215;64:0.1197;55:0.1164;56:0.1156;67:0.1097;61:0.1083;57:0.1072;34:0.1068;54:0.1061;184:0.1046"
"937644"	"313:0.2881;37:0.2536;312:0.2045;100:0.1891;17203:0.1781;254:0.173;25:0.1693;95:0.1664;1347:0.1613;148:0.1605;31:0.1605;26:0.1605;34:0.1591;56:0.1583;83:0.1561;65:0.1547;802:0.1495;61:0.1481;57:0.1451;93:0.1385;55:0.1371;66:0.1334;117:0.1319;10121:0.1283;64:0.1283;2181:0.1275;27681:0.1187;26070:0.1165;208:0.1151;189:0.1143;19614:0.1122;37424:0.1114;72:0.1107;14:0.1078;8058:0.1078;755:0.107;457:0.1056;67:0.1056;110:0.1041;303180:0.1034;256:0.1019;205:0.1012;94:0.1004;622:0.1004"
"910468"	"3537:0.4642;28383:0.4527;72814:0.3353;3042:0.2609;175:0.2285;2761:0.1929;2016:0.1894;3054:0.1443;33:0.1392;31109:0.138;42843:0.1111;4799:0.1099;267:0.104;135878:0.1"
"910046"	"47699:0.4896;3034:0.4546;9568:0.41;285:0.3595;115934:0.3062;60243:0.1457;23050:0.14;792:0.1368;117005:0.1139;26288:0.1007"
"955977"	"146:0.4725;83:0.4278;103:0.361;10:0.2652;312:0.2287;40:0.2218;1028:0.1571;366306:0.1474;2985:0.135;381:0.1316;8726:0.124;66:0.115;80:0.1033;117:0.1006"
"965598"	"114:0.489;218:0.3465;10:0.3185;282:0.2589;40:0.2263;2947:0.2142;17:0.2058;15885:0.203;303:0.1928;96:0.1807;36:0.1686;276:0.1537;2:0.1472;885:0.1444;224:0.136;1979:0.1351;334:0.1229;22:0.1127;3149:0.1099;3132:0.109;582:0.1062"
"966412"	"3:0.4849;79:0.3142;122:0.2139;345:0.2101;31:0.196;4017:0.1754;93:0.151;37:0.1491;26:0.1491;25:0.1468;67:0.1468;3975:0.1454;72:0.1304;34:0.1294;1448:0.129;374:0.1257;185:0.1196;229:0.1191;2979:0.1182;71:0.1144;36:0.1135;68:0.1121;443:0.1097;363:0.1088;5:0.1046;3966:0.1032;57:0.1004"
"971253"	"66:0.3057;100:0.2903;52:0.2299;391:0.226;94:0.226;68:0.2183;117:0.2145;38365:0.1991;60:0.1926;376:0.1888;17:0.1811;10625:0.1721;72:0.1708;1675:0.1708;447:0.1644;627:0.1618;2280:0.1593;1109:0.158;443:0.1567;141:0.1464;37:0.1451;477:0.1451;8230:0.1438;2458:0.1438;2:0.1387;1277:0.1374;333:0.1349;1611:0.1336;289:0.1297;167:0.1284"
"976679"	"80:0.5396;15:0.3905;255:0.2512;7:0.2301;103:0.2252;146:0.2236;1469:0.2123;10:0.2107;242:0.209;2239:0.1864;83:0.1766;12724:0.1734;49:0.1701;169:0.1669;148:0.1653;6573:0.162"
"946117"	"910:0.3309;391:0.2364;3438:0.1978;172:0.1978;715:0.1943;6065:0.1812;18655:0.1768;2754:0.1716;84:0.1698;1152:0.1646;1467:0.1637;3725:0.1541;1265:0.1523;1138:0.1514;1913:0.1479;2453:0.1444;80108:0.1427;2687:0.1401;13073:0.1392;3718:0.1383;55971:0.1374;33199:0.1374;8415:0.1357;59463:0.1348;5639:0.1296;598:0.1261;17380:0.1234;134511:0.1182;2935:0.1173;1196:0.1156;5900:0.1147;66:0.1147;179:0.1121;13622:0.1103;44469:0.1094;100:0.1094;9146:0.1094;167:0.1086;1051:0.1077;86582:0.1068;72:0.1068;691:0.1033;1889:0.1024"
"949163"	"41:0.753;15:0.4774;6:0.2526;201:0.2067;1950:0.1936;24:0.1821;20:0.1673"
"992758"	"7327:0.9564;5977:0.2313;2096:0.1329;618732:0.1187"
"993491"	"31:0.2853;26:0.2737;87:0.2352;84:0.2317;25:0.22;10:0.196;55:0.1911;95:0.1829;56:0.1801;65:0.1746;64:0.1685;72:0.1602;61:0.1492;34:0.1471;79:0.1382;1943:0.1368;439:0.1361;49:0.13;60:0.1251;67:0.1251;188:0.1217;43772:0.121;12:0.119;4993:0.1155;315:0.1141;297:0.1141;1718:0.1128;170:0.1086;178:0.108;15509:0.1059;418:0.1059;7980:0.1059;517:0.1045;2294:0.1038;97581:0.1004"
"983194"	"100:0.3316;26:0.2869;25:0.257;622:0.2281;31:0.2158;94:0.1974;1011:0.1851;605:0.1842;57:0.1772;34:0.1746;67:0.1632;64:0.1579;56:0.1526;3:0.1518;55:0.1456;60:0.1448;68:0.1377;97:0.1298;208:0.129;107:0.1255;582:0.1246;308:0.1219;61:0.1219;148:0.1193;1689:0.1193;1549:0.1176;270:0.1176;141:0.1167;124:0.114;65:0.1132;237:0.1132;170:0.1097;191:0.1088;182:0.107;173:0.1053;225:0.1035;71:0.1009;331:0.1009"
"983458"	"83:0.5736;146:0.5125;103:0.3917;198:0.15;71:0.1465;1419:0.1451;1000:0.1424;31:0.1264;95:0.1201;26:0.1104;60:0.1083;541:0.1035;80:0.1014;117:0.1007"
